,Coin,Window width in mins,buy_and_hold,hold_net_profit,strategy,strategy_net_profit,longs,sells,shorts,covers,total_trades
45,Dogecoin,5430,130.76880788049317,130.76880788049317,100.15641620329532,100.15641620329535,25,25,0,0,50
46,Dogecoin,5550,130.76880788049317,130.76880788049317,99.47882994769017,99.47882994769017,25,25,0,0,50
47,Dogecoin,5670,130.76880788049317,130.76880788049317,97.2555642199917,97.2555642199917,25,25,0,0,50
48,Dogecoin,5790,130.76880788049317,130.76880788049317,94.38982191175677,94.38982191175677,26,26,0,0,52
49,Dogecoin,5910,130.76880788049317,130.76880788049317,112.50015405799361,112.5001540579936,25,25,0,0,50
50,Dogecoin,6030,130.76880788049317,130.76880788049317,100.91329023904446,100.91329023904444,24,24,0,0,48
51,Dogecoin,6150,130.76880788049317,130.76880788049317,102.62504377991178,102.6250437799118,22,22,0,0,44
52,Dogecoin,6270,130.76880788049317,130.76880788049317,100.70372387389415,100.70372387389415,22,22,0,0,44
53,Dogecoin,6390,130.76880788049317,130.76880788049317,95.09442761669519,95.09442761669519,22,22,0,0,44
54,Dogecoin,6510,130.76880788049317,130.76880788049317,83.28776264674332,83.28776264674332,22,22,0,0,44
55,Dogecoin,6630,130.76880788049317,130.76880788049317,89.60150873395494,89.60150873395497,19,19,0,0,38
56,Dogecoin,6750,130.76880788049317,130.76880788049317,113.90048520027634,113.90048520027634,17,17,0,0,34
57,Dogecoin,6870,130.76880788049317,130.76880788049317,107.5925443453173,107.59254434531726,17,17,0,0,34
58,Dogecoin,6990,130.76880788049317,130.76880788049317,105.82673756965042,105.82673756965039,17,17,0,0,34
59,Dogecoin,7110,130.76880788049317,130.76880788049317,104.03989865315597,104.03989865315597,17,17,0,0,34
