,Coin,Window width in mins,buy_and_hold,hold_net_profit,strategy,strategy_net_profit,longs,sells,shorts,covers,total_trades
0,Bitcoin,30,300.8697243790573,300.86972437905735,9.008001615491494,9.008001615491494,1813,1813,0,0,3626
1,Bitcoin,150,300.8697243790573,300.86972437905735,56.31242952867086,56.31242952867086,589,588,0,0,1177
2,Bitcoin,270,300.8697243790573,300.86972437905735,42.7448922650957,42.7448922650957,387,386,0,0,773
3,Bitcoin,390,300.8697243790573,300.86972437905735,88.89632169765596,88.89632169765599,271,270,0,0,541
4,Bitcoin,510,300.8697243790573,300.86972437905735,39.439108795843964,39.439108795843964,224,223,0,0,447
5,Bitcoin,630,300.8697243790573,300.86972437905735,46.838769857249446,46.838769857249446,179,179,0,0,358
6,Bitcoin,750,300.8697243790573,300.86972437905735,89.5969609432234,89.5969609432234,148,147,0,0,295
7,Bitcoin,870,300.8697243790573,300.86972437905735,143.43346836598528,143.4334683659853,129,128,0,0,257
8,Bitcoin,990,300.8697243790573,300.86972437905735,163.51438127398842,163.51438127398848,116,115,0,0,231
9,Bitcoin,1110,300.8697243790573,300.86972437905735,216.24916804591714,216.24916804591714,101,100,0,0,201
10,Bitcoin,1230,300.8697243790573,300.86972437905735,207.86264219186873,207.86264219186876,93,92,0,0,185
11,Bitcoin,1350,300.8697243790573,300.86972437905735,236.06463458809358,236.0646345880936,81,80,0,0,161
12,Bitcoin,1470,300.8697243790573,300.86972437905735,263.25399242290274,263.25399242290274,73,72,0,0,145
13,Bitcoin,1590,300.8697243790573,300.86972437905735,247.2271915770341,247.2271915770341,66,65,0,0,131
14,Bitcoin,1710,300.8697243790573,300.86972437905735,283.7918153289457,283.7918153289457,59,58,0,0,117
15,Bitcoin,1830,300.8697243790573,300.86972437905735,282.06386939784477,282.06386939784477,56,55,0,0,111
16,Bitcoin,1950,300.8697243790573,300.86972437905735,322.7590767622753,322.7590767622753,49,48,0,0,97
17,Bitcoin,2070,300.8697243790573,300.86972437905735,295.74017239101175,295.74017239101175,48,47,0,0,95
18,Bitcoin,2190,300.8697243790573,300.86972437905735,291.5791070194034,291.5791070194034,47,46,0,0,93
