,Coin,Window width in mins,buy_and_hold,hold_net_profit,strategy,strategy_net_profit,longs,sells,shorts,covers,total_trades
58,Bitcoin,1770,300.8697243790573,300.86972437905735,285.04790703665134,285.04790703665134,57,56,0,0,113
59,Bitcoin,1800,300.8697243790573,300.86972437905735,279.803965698234,279.803965698234,57,56,0,0,113
60,Bitcoin,1830,300.8697243790573,300.86972437905735,282.06386939784477,282.06386939784477,56,55,0,0,111
61,Bitcoin,1860,300.8697243790573,300.86972437905735,274.6272305812323,274.6272305812323,56,55,0,0,111
62,Bitcoin,1890,300.8697243790573,300.86972437905735,296.966770366861,296.966770366861,54,53,0,0,107
63,Bitcoin,1920,300.8697243790573,300.86972437905735,317.83624756475564,317.8362475647557,51,50,0,0,101
64,Bitcoin,1950,300.8697243790573,300.86972437905735,322.7590767622753,322.7590767622753,49,48,0,0,97
65,Bitcoin,1980,300.8697243790573,300.86972437905735,313.0918854123209,313.0918854123209,49,48,0,0,97
66,Bitcoin,2010,300.8697243790573,300.86972437905735,316.0691512893034,316.0691512893035,48,47,0,0,95
67,Bitcoin,2040,300.8697243790573,300.86972437905735,297.6389383545441,297.6389383545441,48,47,0,0,95
68,Bitcoin,2070,300.8697243790573,300.86972437905735,295.74017239101175,295.74017239101175,48,47,0,0,95
69,Bitcoin,2100,300.8697243790573,300.86972437905735,292.9835569695744,292.9835569695744,48,47,0,0,95
70,Bitcoin,2130,300.8697243790573,300.86972437905735,279.11070141081984,279.11070141081984,48,47,0,0,95
71,Bitcoin,2160,300.8697243790573,300.86972437905735,278.495796299117,278.495796299117,48,47,0,0,95
72,Bitcoin,2190,300.8697243790573,300.86972437905735,291.5791070194034,291.5791070194034,47,46,0,0,93
73,Bitcoin,2220,300.8697243790573,300.86972437905735,307.1733819921006,307.1733819921006,46,45,0,0,91
74,Bitcoin,2250,300.8697243790573,300.86972437905735,293.54743461266537,293.54743461266537,46,45,0,0,91
75,Bitcoin,2280,300.8697243790573,300.86972437905735,301.52673524826463,301.52673524826463,45,44,0,0,89
76,Bitcoin,2310,300.8697243790573,300.86972437905735,318.25742805776315,318.2574280577631,44,43,0,0,87
77,Bitcoin,2340,300.8697243790573,300.86972437905735,307.9045376306349,307.9045376306349,44,43,0,0,87
78,Bitcoin,2370,300.8697243790573,300.86972437905735,302.2593264109225,302.2593264109225,44,43,0,0,87
79,Bitcoin,2400,300.8697243790573,300.86972437905735,302.2593264109225,302.2593264109225,44,43,0,0,87
80,Bitcoin,2430,300.8697243790573,300.86972437905735,294.3026249043373,294.3026249043373,44,43,0,0,87
81,Bitcoin,2460,300.8697243790573,300.86972437905735,305.00538790999985,305.00538790999985,43,42,0,0,85
82,Bitcoin,2490,300.8697243790573,300.86972437905735,298.67215225673755,298.67215225673755,43,42,0,0,85
83,Bitcoin,2520,300.8697243790573,300.86972437905735,294.3552350364271,294.3552350364271,43,42,0,0,85
84,Bitcoin,2550,300.8697243790573,300.86972437905735,235.3792846300385,235.3792846300385,43,42,0,0,85
85,Bitcoin,2580,300.8697243790573,300.86972437905735,229.98203883143856,229.98203883143856,43,42,0,0,85
86,Bitcoin,2610,300.8697243790573,300.86972437905735,225.6800340471524,225.6800340471524,43,42,0,0,85
87,Bitcoin,2640,300.8697243790573,300.86972437905735,225.6800340471524,225.6800340471524,43,42,0,0,85
88,Bitcoin,2670,300.8697243790573,300.86972437905735,213.78395229260732,213.7839522926073,43,42,0,0,85
89,Bitcoin,2700,300.8697243790573,300.86972437905735,210.863988887383,210.86398888738296,43,42,0,0,85
90,Bitcoin,2730,300.8697243790573,300.86972437905735,219.0044956882899,219.00449568828992,42,41,0,0,83
91,Bitcoin,2760,300.8697243790573,300.86972437905735,214.50115001414298,214.50115001414298,42,41,0,0,83
92,Bitcoin,2790,300.8697243790573,300.86972437905735,214.50115001414298,214.50115001414298,42,41,0,0,83
93,Bitcoin,2820,300.8697243790573,300.86972437905735,222.04922908328336,222.04922908328336,41,40,0,0,81
94,Bitcoin,2850,300.8697243790573,300.86972437905735,226.14211827352926,226.14211827352926,40,39,0,0,79
95,Bitcoin,2880,300.8697243790573,300.86972437905735,216.57409950441178,216.57409950441178,40,39,0,0,79
